,age,fnlwgt,educational-num,capital-gain,capital-loss,hours-per-week,education_cat,workclass_cat,marital-status_cat,occupation_cat,relationship_cat,race_cat,gender_cat,native-country_cat
33939,43,438427.00000000006,10,0,0,40,15,5,0,0,1,2,0,38
33940,26,384275.99999999994,9,0,0,40,11,4,2,3,0,4,1,38
33941,26,196805.0,10,0,0,65,15,2,2,13,0,2,1,38
33942,27,242096.99999999997,11,0,0,50,8,2,2,13,0,4,1,38
33943,33,184306.0,13,0,0,45,9,2,2,9,0,4,1,38
33944,45,161954.0,13,0,0,40,9,2,4,9,1,4,0,10
33945,65,258560.99999999997,13,0,0,20,9,2,2,7,0,4,1,38
33946,57,95280.0,10,99999,0,45,15,4,2,11,0,4,1,38
33947,59,212783.0,9,0,0,38,11,2,0,7,1,4,0,38
33948,18,205004.0,10,0,0,26,15,2,4,7,3,4,1,38
33949,44,387844.0,8,0,0,40,2,1,2,5,0,4,1,38
33950,37,83880.0,10,0,0,40,15,2,4,2,1,4,1,38
33951,27,161155.0,9,0,0,40,11,2,2,7,0,4,1,38
33952,43,265698.0,13,0,0,45,9,1,2,9,5,4,0,38
33953,59,146477.0,15,0,0,40,14,3,2,9,0,4,1,38
33954,19,97261.0,9,0,0,40,11,2,4,4,1,4,1,38
33955,36,437890.0,9,0,0,90,11,5,4,3,4,2,1,38
33956,68,133736.0,10,20051,0,40,15,4,2,11,0,4,1,38
33957,63,169983.0,7,2176,0,30,1,2,6,11,1,4,0,38
33958,37,126674.99999999999,10,0,0,57,15,2,2,3,0,4,1,38
33959,46,175754.0,14,0,1876,60,12,1,0,9,1,4,0,38
33960,31,121767.99999999999,12,0,0,35,7,2,0,0,4,4,0,30
33961,23,180052.0,9,0,0,40,11,2,4,7,3,4,1,38
33962,22,124454.0,10,0,0,30,15,2,4,11,1,4,1,38
33963,49,190115.0,9,0,1672,44,11,2,2,11,0,4,1,38
33964,36,222584.0,9,0,0,40,11,2,0,0,4,2,0,38
33965,38,22245.0,10,0,0,50,15,2,0,3,1,4,1,38
33966,46,114160.0,14,0,1902,45,12,1,2,3,0,4,1,38
33967,24,228960.0,12,0,0,40,7,2,4,0,3,4,0,38
33968,26,132572.0,13,0,0,40,9,2,4,0,3,2,0,38
33969,47,103020.0,4,0,0,40,5,2,2,6,5,3,0,32
33970,40,187802.0,10,0,1887,40,15,2,2,5,0,4,1,38
33971,31,50649.0,14,0,0,50,12,1,4,9,1,4,0,38
33972,42,137698.0,3,0,0,35,4,2,3,4,1,4,1,25
33973,48,30575.0,11,0,0,70,8,3,2,2,0,4,1,38
33974,56,202220.0,10,0,0,38,15,2,5,12,4,2,0,38
33975,50,50178.0,9,0,0,40,11,2,2,12,0,4,1,38
33976,17,207791.0,6,0,0,20,0,2,4,5,3,4,1,38
33977,21,540712.0,9,0,1719,25,11,2,4,7,2,2,1,38
33978,50,321770.0,9,0,0,40,11,2,0,0,1,4,0,38
33979,49,202053.0,9,0,0,32,11,2,0,11,1,4,0,38
33980,34,143699.0,9,0,0,15,11,2,2,11,5,4,0,38
33981,32,115066.0,9,0,0,60,11,4,2,11,0,4,1,38
33982,28,223751.0,10,0,0,40,15,2,2,0,0,4,1,38
33983,62,354075.0,13,0,0,50,9,3,2,3,0,4,1,38
33984,23,32732.0,13,0,0,15,9,2,4,9,1,4,1,38
33985,24,390867.0,14,0,0,40,12,5,4,9,1,2,0,38
33986,31,101697.0,11,0,0,40,8,2,2,9,5,4,0,38
33987,36,279721.0,9,0,0,40,11,2,2,13,0,4,1,38
33988,58,223400.0,12,0,0,35,7,2,2,8,2,4,0,30
33990,39,76417.0,14,0,0,40,12,2,2,9,0,4,1,38
33992,21,78170.0,9,0,0,42,11,2,4,2,1,4,1,38
33993,39,201409.99999999997,9,0,0,40,11,2,2,5,0,4,1,38
33994,21,189013.0,10,0,0,35,15,2,4,11,3,4,0,38
33995,33,119913.0,11,0,0,40,8,2,2,9,0,4,1,38
33996,37,549174.0,9,0,0,50,11,2,2,2,0,4,1,38
33997,29,214705.99999999997,9,0,0,40,11,1,4,7,4,4,0,38
33999,43,234220.0,9,0,0,40,11,2,0,6,3,4,0,4
34000,22,237720.00000000003,9,0,0,40,11,2,4,2,3,4,1,38
34001,25,185942.0,14,0,0,40,12,2,4,9,3,4,0,38
34002,69,286983.0,10,0,0,40,15,1,2,7,0,4,1,38
34003,17,140027.0,7,0,0,25,1,2,4,7,3,4,0,38
34005,54,155408.0,9,0,0,40,11,2,6,5,4,4,0,38
34007,28,158737.0,8,0,0,40,2,2,2,6,2,3,1,6
34008,27,199471.0,11,0,0,38,8,1,4,12,3,4,0,38
34009,35,287701.0,12,0,0,45,7,2,0,2,4,4,1,38
34010,38,137707.0,11,0,0,40,8,2,2,12,5,4,0,38
34011,33,108115.99999999999,9,0,0,40,11,5,2,12,0,4,1,38
34012,26,366900.0,9,0,0,40,11,2,4,2,3,4,1,38
34013,56,187355.0,10,0,0,60,15,3,2,11,5,4,0,1
34014,38,33105.0,13,0,0,70,9,2,2,9,0,0,1,38
34015,51,268639.0,10,0,2057,60,15,4,2,9,5,4,0,1
34016,26,358975.0,10,0,0,50,15,2,4,8,1,4,0,17
34017,33,199227.0,13,0,0,55,9,2,2,3,0,4,1,38
34018,44,248248.99999999997,4,0,0,50,5,2,2,5,0,4,1,38
34019,36,460437.0,5,0,0,40,6,2,0,11,1,4,0,38
34020,42,187294.0,10,0,0,40,15,2,0,2,4,4,1,38
34021,44,115931.99999999999,12,0,0,40,7,2,2,9,0,4,1,38
34022,44,181762.0,13,15024,0,55,9,2,2,13,0,4,1,38
34023,21,27049.0,10,0,0,20,15,2,4,11,3,4,0,38
34024,41,806552.0,10,0,0,50,15,2,2,11,0,4,1,38
34025,41,150755.0,16,15024,0,50,10,2,2,3,0,4,1,1
34026,62,69867.0,11,7298,0,50,8,2,2,9,0,4,1,38
34027,27,160786.0,7,0,0,45,1,2,5,2,1,4,1,10
34028,38,219546.0,13,0,0,40,9,2,2,9,0,4,1,38
34029,60,24872.0,10,0,0,30,15,2,5,13,1,0,0,38
34030,24,110371.0,8,0,0,40,2,2,4,6,4,4,1,25
34032,22,304602.0,9,0,0,40,11,2,4,5,3,4,1,38
34034,22,238917.0,2,0,0,24,3,2,4,6,1,4,1,25
34035,51,200617.99999999997,13,0,0,40,9,2,2,9,0,4,1,38
34036,31,183043.0,14,0,1977,48,12,2,2,3,0,4,1,38
34037,42,209752.0,15,0,0,55,14,1,2,3,0,4,1,38
34039,49,196707.0,9,7298,0,43,11,2,2,6,0,4,1,38
34040,37,98725.0,13,0,0,42,9,1,4,12,3,4,0,38
34041,37,180150.0,15,0,0,45,14,4,2,9,0,4,1,38
34042,66,151227.0,13,0,0,40,9,2,2,7,0,4,1,38
34044,46,282538.0,11,0,0,40,8,2,5,6,1,2,0,38
34045,52,89534.0,9,0,0,40,11,2,2,2,0,4,1,38
34046,23,291011.0,9,0,0,40,11,2,4,2,1,4,1,38
34047,67,166187.0,9,0,0,38,11,2,6,3,4,4,1,38
34048,19,188669.0,10,0,0,25,15,2,4,11,3,4,0,38
34049,37,178948.0,13,0,0,45,9,2,4,9,1,4,0,38
34050,42,188738.0,9,0,1977,60,11,3,2,3,0,4,1,21
34051,39,160808.0,10,0,0,40,15,4,2,7,0,2,1,38
34052,54,93605.0,9,0,1848,40,11,2,2,11,0,4,1,38
34053,46,318331.0,9,0,0,40,11,2,2,6,0,4,1,38
34055,33,87605.0,9,0,0,40,11,2,4,7,4,2,0,38
34056,69,89477.0,10,0,0,14,15,4,6,4,1,4,0,38
34057,21,48301.0,10,0,0,40,15,2,4,5,3,4,1,38
34058,27,220748.00000000003,9,0,0,48,11,2,4,5,2,2,1,38
34059,39,387068.0,9,0,0,40,11,2,2,3,0,4,1,38
34060,23,250743.0,10,0,0,40,15,2,0,0,1,2,1,38
34061,26,78258.0,11,0,0,36,8,2,0,9,4,4,0,38
34062,42,31387.0,16,0,0,40,10,2,3,9,4,0,0,38
34063,36,289190.0,9,0,0,40,11,2,0,2,4,4,1,38
34064,24,604537.0,9,0,0,40,11,2,4,13,4,4,1,25
34065,35,328466.0,5,0,0,40,6,2,2,7,0,4,1,25
34066,42,403187.00000000006,9,0,0,40,11,2,0,5,4,2,0,38
34067,37,219546.0,11,4386,0,44,8,2,2,2,0,4,1,38
34068,41,220531.00000000003,16,0,0,50,10,2,2,9,0,4,1,38
34069,27,204647.99999999997,11,0,0,40,8,2,4,6,4,2,0,38
34070,42,201907.99999999997,15,99999,0,50,14,4,2,9,0,4,1,38
34072,18,365683.0,9,0,0,16,11,2,4,0,3,4,0,38
34073,41,175674.0,13,0,0,40,9,2,2,12,0,4,1,38
34074,31,203488.0,9,0,0,40,11,2,2,5,0,4,1,38
34075,26,106406.0,10,0,0,40,15,2,2,2,0,4,1,38
34076,67,172756.0,2,2062,0,34,3,2,6,6,1,4,0,6
34077,37,125167.0,10,0,0,60,15,2,2,3,0,4,1,38
34078,51,249339.0,9,0,0,40,11,2,2,2,0,4,1,38
34079,26,94652.0,10,0,0,40,15,2,4,2,3,0,1,38
34080,40,195394.0,12,7688,0,40,7,2,2,9,0,4,1,38
34081,25,130302.0,9,0,0,40,11,2,4,5,4,4,1,38
34082,38,66686.0,11,0,0,40,8,2,2,6,0,4,1,38
34083,43,336042.0,9,0,0,40,11,2,5,13,1,4,1,38
34084,23,193586.0,10,0,0,40,15,2,5,4,2,4,0,38
34085,44,325461.0,13,0,1902,50,9,2,2,3,0,4,1,38
34086,60,313852.0,14,0,0,25,12,1,0,9,1,4,0,38
34087,38,30509.0,14,0,1669,55,12,1,4,9,1,4,0,38
34088,21,32639.0,10,0,0,20,15,1,4,9,1,4,1,38
34089,18,234952.99999999997,10,0,0,25,15,2,4,0,3,4,0,38
34090,49,120629.0,13,27828,0,60,9,2,0,3,1,2,0,38
34091,43,350379.0,3,0,0,40,4,2,0,8,4,4,0,25
34093,36,36423.0,9,0,0,25,11,2,2,13,0,4,1,38
34094,31,123396.99999999999,9,5178,0,35,11,2,2,13,5,4,0,38
34095,38,130813.0,9,0,0,40,11,2,0,6,2,4,0,38
34096,43,35236.0,10,0,0,84,15,4,2,4,0,4,1,38
34097,58,33350.0,9,0,0,35,11,2,0,7,4,4,0,38
34098,55,177380.0,9,0,0,29,11,2,0,0,1,4,0,38
34099,39,216129.0,12,0,0,35,7,2,0,3,4,2,0,22
34100,38,335104.0,13,0,0,35,9,2,0,9,1,4,0,38
34101,54,199741.0,9,0,2001,35,11,4,6,2,1,4,1,38
34102,57,165881.0,15,0,0,40,14,3,2,9,0,4,1,38
34103,35,387777.0,12,0,0,52,7,1,2,10,0,4,1,38
34104,44,149943.0,15,0,0,60,14,4,2,9,0,1,1,35
34105,36,188834.0,9,0,0,40,11,2,2,2,0,4,1,38
34106,58,290661.0,9,0,0,40,11,2,2,2,0,4,1,38
34107,39,155603.0,10,0,2205,40,15,2,4,7,3,2,0,38
34108,25,114838.0,15,0,0,8,14,2,4,9,1,4,0,21
34109,54,168553.0,13,0,0,40,9,1,2,3,0,4,1,38
34110,23,103064.0,13,0,0,40,9,2,4,12,1,4,0,38
34111,37,123832.99999999999,10,0,0,60,15,2,4,11,1,4,1,38
34112,60,55621.0,12,0,0,40,7,0,2,7,0,2,1,38
34113,66,189834.0,4,0,0,20,5,1,6,7,1,4,0,38
34114,36,217926.0,12,0,0,50,7,2,2,6,0,2,1,38
34115,29,341672.0,9,0,1564,50,11,4,3,13,2,1,1,18
34116,29,163003.0,13,2202,0,40,9,2,4,0,3,1,0,35
34117,25,194352.0,13,0,0,44,9,2,0,9,1,4,0,38
34119,23,393248.0,10,0,0,40,15,2,4,0,3,4,1,38
34120,38,279315.0,9,0,0,40,11,2,4,7,3,2,1,38
34121,33,392812.0,10,0,0,50,15,2,2,5,0,4,1,38
34122,49,34998.0,10,0,0,60,15,3,2,4,0,4,1,38
34123,57,51016.0,9,0,0,60,11,3,2,3,0,4,1,38
34124,57,132717.0,13,0,0,45,9,1,2,3,0,4,1,38
34125,46,186078.0,10,0,0,45,15,2,4,6,1,4,0,38
34126,37,196123.0,14,0,0,70,12,3,2,3,0,4,1,38
34127,43,304906.0,13,0,0,45,9,3,2,11,0,4,1,38
34128,26,41521.0,9,0,0,35,11,2,4,7,1,4,0,38
34129,40,346847.0,11,0,0,40,8,2,5,9,2,4,0,38
34130,39,107233.0,9,0,0,40,11,4,4,2,2,0,1,38
34131,39,150125.0,12,0,0,40,7,2,0,7,4,2,0,38
34132,31,400535.0,10,0,0,40,15,2,2,0,0,4,1,38
34133,31,409622.0,13,0,0,36,9,2,2,6,0,3,1,25
34134,27,136448.0,13,0,0,40,9,2,4,0,1,2,0,38
34135,36,202950.0,13,0,0,50,9,4,2,3,0,4,1,19
34136,40,197012.0,13,8614,0,40,9,1,0,12,1,4,0,8
34137,57,237691.0,9,0,0,40,11,2,2,7,0,4,1,25
34138,24,170277.0,9,0,0,35,11,2,4,7,1,4,0,38
34139,30,160784.0,10,0,0,45,15,2,4,11,1,4,1,38
34140,28,33798.0,8,0,0,50,2,2,4,13,1,4,1,38
34141,22,197838.0,13,0,0,40,9,2,4,3,1,4,1,38
34142,31,223212.0,4,0,0,50,5,2,4,5,3,4,1,38
34143,33,125762.0,9,0,0,44,11,2,2,11,0,4,1,38
34144,20,283969.0,10,0,0,15,15,2,4,5,2,4,1,38
34145,25,374163.0,8,0,0,60,2,2,2,4,0,3,1,25
34146,49,118567.00000000001,10,0,0,40,15,5,2,4,0,4,1,38
34147,21,147655.0,9,0,0,35,11,2,4,7,3,4,0,38
34148,45,82797.0,13,0,0,45,9,2,2,3,0,4,1,38
34149,36,142573.0,9,0,0,45,11,1,2,3,0,4,1,38
34150,41,235167.00000000003,3,0,0,32,4,2,3,8,1,4,0,25
34151,23,53245.0,13,0,1602,12,9,2,4,11,1,4,1,38
34152,47,28035.0,13,0,0,50,9,2,2,3,0,4,1,38
34153,41,247082.0,9,0,0,50,11,2,0,3,1,4,1,38
34154,30,123396.99999999999,9,0,0,40,11,2,4,5,4,4,0,38
34155,29,133327.0,10,0,0,40,15,1,4,4,1,4,1,38
34156,31,102270.0,4,0,0,40,5,2,0,6,4,4,0,38
34158,55,240988.00000000003,5,0,0,40,6,2,2,6,2,1,1,29
34159,19,386378.0,9,0,0,35,11,2,4,7,1,4,1,38
34160,31,350651.0,8,0,0,40,2,5,2,12,5,4,0,38
34161,18,76142.0,7,0,0,8,1,5,4,7,3,4,1,38
34162,68,73773.0,9,0,0,24,11,2,6,11,1,4,0,38
34164,36,293358.0,10,0,0,48,15,1,4,3,4,2,0,38
34165,44,146906.0,15,0,0,50,14,2,2,9,0,4,1,38
34166,58,331474.0,9,0,0,20,11,4,2,0,5,4,0,38
34167,20,213719.0,9,0,0,20,11,2,4,11,3,2,0,38
34168,18,101795.0,6,0,0,40,0,2,4,5,3,4,1,38
34169,32,228265.0,9,0,0,30,11,2,4,5,3,4,0,38
34170,49,130206.0,9,0,0,40,11,4,0,7,1,4,0,38
34171,34,324254.0,9,0,0,40,11,2,2,6,0,4,1,38
34172,22,223019.0,9,0,0,40,11,2,4,0,1,4,0,38
34173,40,189666.0,9,0,0,45,11,2,2,7,0,4,1,38
34174,35,139086.0,9,0,0,40,11,2,2,5,0,4,1,38
34176,44,75065.0,8,0,0,60,2,4,2,3,0,1,1,39
34177,55,139843.0,9,0,0,60,11,2,0,3,1,4,0,38
34178,21,34310.0,11,0,2603,40,8,2,2,2,0,4,1,38
34179,54,346014.0,10,0,0,40,15,2,2,2,5,4,0,38
34180,39,163278.0,10,2202,0,44,15,1,4,0,1,4,0,38
34181,52,31460.0,9,0,0,38,11,2,0,7,1,4,1,38
34182,57,33725.0,13,0,0,50,9,3,2,2,0,4,1,38
34184,58,300623.0,9,0,0,40,11,5,0,0,4,4,0,38
34185,27,177072.0,10,0,0,16,15,1,4,9,2,4,1,38
34187,41,167725.0,10,0,0,40,15,2,0,6,1,4,1,38
34188,18,131180.0,7,0,0,16,1,2,4,9,3,4,0,38
34189,58,275859.0,9,8614,0,52,11,2,6,2,4,4,1,25
34190,50,275181.0,3,0,0,37,4,2,0,7,1,4,1,4
34191,31,398988.0,10,0,0,40,15,2,4,3,1,4,1,38
34192,32,222654.0,6,0,0,40,0,2,0,6,1,4,1,38
34193,37,111129.0,10,0,0,45,15,4,2,2,0,4,1,38
34194,26,137795.0,13,0,0,20,9,4,2,3,0,4,1,38
34195,33,242150.0,11,0,0,50,8,1,2,12,0,4,1,38
34196,35,237873.0,9,0,0,40,11,5,4,7,4,2,0,38
34197,44,367749.0,13,0,0,45,9,2,4,9,1,4,0,25
34198,26,206600.00000000003,13,0,0,40,9,2,4,2,3,4,1,25
34199,48,247043.00000000003,9,0,0,40,11,0,0,0,1,4,1,38
34200,40,187702.0,13,0,0,40,9,2,4,12,1,4,1,38
34201,62,41718.0,6,0,0,35,0,2,2,11,0,4,1,38
34202,37,151835.0,15,0,0,45,14,2,2,11,0,4,1,38
34203,18,118938.00000000001,7,0,0,18,1,2,4,11,3,4,1,38
34204,48,224870.0,9,0,0,38,11,2,0,6,2,3,0,6
34205,45,178341.0,14,0,0,50,12,2,2,9,0,4,1,38
34206,35,61343.00000000001,10,0,0,45,15,2,2,11,0,4,1,38
34207,35,36989.0,9,0,0,40,11,2,0,2,4,4,1,38
34208,34,226296.0,9,0,0,51,11,4,2,9,0,4,1,38
34209,29,186624.0,9,0,0,40,11,2,2,7,5,4,0,4
34210,19,172582.0,10,0,0,30,15,2,4,11,3,4,1,38
34211,53,227392.0,10,0,0,60,15,5,2,10,0,4,1,38
34212,49,187563.0,10,0,0,40,15,2,0,7,1,4,1,38
34213,71,137499.0,9,0,0,16,11,2,6,11,2,4,0,38
34214,38,239396.99999999997,4,0,0,36,5,2,2,2,0,4,1,25
34215,39,327164.0,14,0,0,45,12,1,2,3,0,4,1,38
34216,23,140798.0,13,0,0,40,9,2,4,0,1,4,0,38
34217,29,187450.0,13,0,0,50,9,3,2,11,0,4,1,38
34218,52,194580.0,3,0,0,40,4,2,0,4,4,4,1,38
34219,41,372682.0,10,0,0,40,15,2,2,0,5,4,0,38
34220,20,235442.0,10,0,0,35,15,2,4,7,1,4,1,38
34221,30,128065.0,10,0,0,45,15,2,2,12,0,4,1,38
34222,56,91545.0,6,0,0,36,0,2,0,0,4,2,0,38
34223,26,154604.0,9,0,0,40,11,2,0,11,4,4,0,38
34224,36,192150.0,9,0,0,40,11,0,0,0,4,4,0,38
34225,26,216522.0,13,0,0,42,9,1,4,9,3,2,0,38
34226,58,156040.0,12,0,1848,40,7,2,2,6,0,2,1,38
34227,24,206861.0,13,0,0,40,9,2,4,0,3,4,1,38
34228,41,97632.0,10,0,0,32,15,2,0,11,1,1,0,38
34229,27,189530.0,10,0,0,35,15,2,4,11,3,4,1,38
34230,28,381789.0,10,0,2339,40,15,5,5,3,3,4,1,38
34231,57,368797.0,9,0,0,40,11,3,2,3,0,4,1,38
34232,21,41183.0,10,0,0,20,15,5,4,9,3,4,0,38
34233,50,191062.0,9,0,0,40,11,2,2,5,0,4,1,38
34234,27,132963.0,9,0,0,40,11,2,2,5,0,2,1,38
34235,58,153551.0,13,0,0,60,9,2,4,9,1,4,0,38
34236,27,66473.0,13,0,0,50,9,4,2,3,0,4,1,38
34237,36,240323.00000000003,9,0,0,17,11,2,5,11,4,2,0,38
34238,68,242095.0,13,20051,0,40,9,1,2,3,0,4,1,38
34239,33,128016.0,9,0,0,40,11,3,6,11,4,4,0,38
34240,19,29526.0,10,0,0,18,15,2,4,7,3,4,0,38
34241,26,342953.0,9,0,0,40,11,2,5,0,4,2,0,38
34242,37,215476.0,9,0,0,30,11,2,4,5,4,2,0,38
34243,53,231919.00000000003,9,0,0,45,11,2,2,6,0,4,1,38
34244,32,52537.0,10,0,0,38,15,2,4,12,1,2,1,38
34245,18,27920.0,7,0,0,25,1,2,4,3,3,4,0,38
34246,53,153052.0,9,0,0,40,11,2,2,2,0,4,1,38
34247,40,199303.0,13,0,0,40,9,4,2,9,0,4,1,38
34248,50,233368.99999999997,10,0,0,40,15,2,0,9,4,4,0,38
34249,43,345789.0,13,15024,0,50,9,2,2,9,5,4,0,38
34250,60,238913.00000000003,13,0,0,46,9,2,2,11,0,4,1,38
34251,28,195607.0,9,0,0,40,11,4,2,11,5,4,0,38
34252,34,245173.0,9,0,1669,45,11,2,0,11,1,4,1,38
34253,37,138441.0,9,0,0,40,11,2,0,13,1,4,1,38
34254,25,67467.0,9,0,0,40,11,2,2,12,0,4,1,38
34255,46,102569.0,14,15024,0,65,12,2,2,3,0,4,1,38
34256,21,213341.0,7,0,1762,40,1,2,3,5,3,4,1,5
34257,26,37202.0,13,0,0,45,9,2,4,9,1,4,0,38
34258,47,140219.0,9,0,0,40,11,2,4,0,2,4,0,38
34259,18,298860.0,8,0,0,20,2,2,4,5,3,4,1,38
34260,22,51362.0,13,0,0,16,9,2,4,11,1,4,0,38
34261,36,199947.00000000003,10,0,0,30,15,2,0,6,3,4,0,38
34262,59,32552.0,9,0,0,48,11,4,2,13,0,4,1,38
34263,33,183845.0,9,0,0,38,11,2,2,7,5,4,0,7
34264,33,181091.0,6,0,0,35,0,2,0,2,1,4,1,8
34265,53,135643.0,13,0,0,50,9,3,2,0,5,1,0,34
34266,44,96249.0,10,3411,0,40,15,5,2,3,0,4,1,38
34267,55,181220.0,9,0,0,50,11,2,2,3,0,4,1,38
34268,56,133025.0,9,0,0,50,11,2,2,13,0,4,1,38
34269,54,124865.0,10,0,0,35,15,4,0,11,1,4,0,38
34270,51,45599.0,9,0,0,40,11,2,0,9,1,4,1,38
34271,31,194293.0,10,2463,0,38,15,2,4,0,1,4,0,38
34272,43,102180.0,14,0,0,50,12,2,2,3,0,4,1,38
34273,44,121130.00000000001,9,0,0,40,11,2,0,7,4,4,0,38
34274,22,138768.0,10,0,0,50,15,2,4,3,3,4,1,38
34275,43,98989.0,9,0,0,40,11,5,2,7,0,0,1,38
34276,26,126327.0,12,0,0,40,7,5,4,0,4,2,0,38
34277,30,113363.99999999999,13,0,0,18,9,2,4,11,3,4,1,38
34278,30,326199.0,5,2580,0,40,6,2,2,2,0,4,1,38
34279,46,376789.0,9,0,0,15,11,2,4,7,1,4,1,38
34280,27,137063.0,13,0,0,50,9,2,2,11,0,4,1,38
34281,26,279145.0,9,0,0,50,11,2,2,2,0,4,1,38
34282,36,178815.0,13,8614,0,40,9,2,4,3,1,4,1,38
34283,25,245369.00000000003,9,0,0,35,11,4,5,2,3,4,1,38
34284,30,49593.0,15,0,0,40,14,0,4,9,1,2,0,38
34285,46,238648.0,9,7298,0,40,11,5,2,7,0,2,1,38
34286,47,166181.0,10,0,0,48,15,2,2,0,5,2,0,38
34287,66,249043.0,13,5556,0,26,9,3,2,11,0,4,1,38
34288,43,156403.0,6,0,0,40,0,2,2,5,0,4,1,38
34290,36,186934.0,13,0,1848,55,9,0,2,0,0,4,1,38
34292,44,387770.0,10,0,0,15,15,1,6,0,4,4,0,38
34293,42,115510.99999999999,16,0,0,50,10,2,2,9,0,4,1,38
34294,39,201409.99999999997,13,0,1977,45,9,2,2,13,0,4,1,29
34295,36,220585.0,12,0,0,50,7,2,2,3,0,4,1,38
34296,60,282066.0,13,0,1977,45,9,4,2,3,0,4,1,38
34297,37,280966.0,10,0,0,50,15,2,2,6,0,4,1,38
34298,26,291586.0,13,0,0,20,9,2,4,13,3,4,1,38
34299,24,142227.0,13,0,0,30,9,2,4,0,1,4,0,38
34301,45,148254.0,14,0,0,35,12,1,0,9,1,4,0,38
34302,54,170562.0,10,0,0,48,15,2,2,3,0,4,1,38
34303,22,222490.0,10,0,0,30,15,2,4,11,3,4,0,38
34304,63,57674.0,14,0,0,48,12,1,2,9,0,4,1,38
34305,22,233624.0,9,0,0,43,11,2,2,2,0,4,1,38
34306,27,42734.0,10,0,0,25,15,2,4,7,1,4,1,38
34307,33,233107.0,5,0,0,33,6,2,2,2,0,4,1,25
34308,64,143110.0,13,0,0,30,9,2,6,9,1,4,0,38
34309,50,195844.0,12,0,0,50,7,2,2,3,0,4,1,38
34310,44,115896.0,11,0,0,40,8,4,6,9,4,4,0,38
34311,31,303851.0,9,0,0,50,11,2,2,13,0,4,1,38
34312,44,172475.0,9,0,0,40,11,2,0,0,1,1,0,39
34313,53,30008.0,6,0,0,35,0,4,2,4,0,4,1,38
34314,33,147921.0,9,0,0,40,11,1,6,7,4,4,0,38
34315,34,172716.0,8,0,0,40,2,0,2,1,0,4,1,38
34316,27,155057.0,9,0,0,70,11,2,4,13,1,4,1,38
34318,80,132728.0,9,0,0,20,11,4,4,3,1,4,1,38
34319,31,195136.0,12,0,0,32,7,2,0,7,1,4,0,38
34320,40,377322.0,9,0,0,40,11,2,2,2,0,2,1,38
34321,53,293941.0,13,0,0,40,9,1,2,9,0,4,1,38
34322,58,182123.0,9,0,0,44,11,2,2,6,0,4,1,38
34323,38,32528.0,10,0,0,40,15,2,2,3,0,4,1,38
34324,33,140206.0,15,0,0,40,14,2,2,9,0,4,1,38
34325,48,378221.0,13,0,0,60,9,1,2,3,0,4,1,25
34326,23,211601.0,10,0,0,40,15,2,2,3,5,2,0,38
34327,31,119411.0,9,0,0,50,11,4,4,2,3,4,1,38
34328,52,240013.0,14,0,0,70,12,4,2,11,0,4,1,38
34329,24,95552.0,9,0,0,40,11,2,4,12,3,4,1,38
34330,45,183710.0,5,0,0,40,6,4,2,4,0,4,1,38
34331,36,189382.0,9,0,0,40,11,2,2,0,5,4,0,38
34332,52,380633.0,3,0,0,40,4,2,6,7,4,4,0,25
34333,54,53407.0,9,0,0,40,11,2,2,2,0,4,1,38
34334,39,150480.0,15,0,0,55,14,2,2,9,0,4,1,38
34335,40,175674.0,13,0,0,50,9,2,2,11,0,4,1,38
34336,28,375313.0,9,0,0,50,11,2,4,12,1,1,1,38
34338,23,212888.0,10,0,0,40,15,2,4,0,1,4,0,38
34339,36,487085.0,4,0,0,40,5,3,4,2,4,2,1,38
34340,22,174461.0,10,0,0,15,15,2,4,0,3,4,0,38
34341,55,133201.0,14,0,0,50,12,1,2,3,0,4,1,38
34342,71,77253.0,9,0,0,17,11,2,4,5,1,4,1,38
34343,47,141511.0,16,0,0,60,10,2,2,9,0,4,1,38
34344,17,181608.0,6,0,0,12,0,3,4,11,3,4,1,38
34345,31,127610.0,13,0,0,50,9,2,2,3,5,4,0,38
34347,46,33842.0,10,3103,0,40,15,2,2,13,0,4,1,38
34348,27,150080.0,13,0,0,40,9,2,4,3,3,4,0,38
34349,39,30916.0,10,0,1902,50,15,0,2,3,0,4,1,38
34350,40,151294.0,9,0,0,48,11,2,0,5,1,4,0,38
34351,30,48829.0,9,0,1602,30,11,2,4,11,1,4,0,38
34352,17,193769.0,5,0,0,20,6,2,4,7,4,4,1,38
34353,33,277455.0,14,0,0,40,12,2,4,9,1,4,1,38
34354,72,225779.99999999997,16,0,0,30,10,2,4,9,1,4,1,38
34355,34,436340.99999999994,10,0,0,40,15,0,1,0,5,4,0,38
34356,65,255386.0,9,0,0,40,11,2,4,2,2,1,1,0
34357,36,174938.0,13,0,1887,50,9,2,2,9,0,4,1,38
34358,32,174789.0,9,0,0,40,11,2,4,6,4,4,1,38
34359,26,245628.0,10,0,0,40,15,2,4,0,2,4,1,25
34360,22,228752.0,9,0,0,40,11,2,4,5,1,4,1,38
34361,47,354148.0,15,99999,0,48,14,2,2,9,0,4,1,38
34362,31,192900.0,10,0,0,40,15,2,4,7,1,4,1,38
34363,28,190391.0,13,0,0,50,9,4,4,11,1,4,1,38
34364,38,353263.0,14,0,0,50,12,2,4,0,1,4,0,21
34365,34,113198.0,12,0,0,28,7,2,2,0,0,4,1,38
