,age,fnlwgt,educational-num,capital-gain,hours-per-week,education_cat,workclass_cat,marital-status_cat,occupation_cat,relationship_cat,race_cat,gender_cat,native-country_cat
35080,37,491279.0,13,0,10,9,2,3,9,1,4,0,72
35081,35,339603.0,16,0,40,10,2,4,8,1,4,1,146
35082,32,328442.0,16,0,80,10,2,4,8,1,4,0,146
35083,20,515005.00000000006,10,0,20,15,2,4,9,4,3,1,146
35084,57,355490.0,9,0,40,11,2,4,0,2,3,0,146
35085,50,322322.0,14,0,40,12,2,2,6,0,4,1,146
35086,50,318605.0,9,0,40,11,2,2,9,5,4,0,91
35087,59,401491.0,10,0,45,15,2,2,0,5,4,0,146
35088,56,423446.0,14,50000,40,12,2,5,4,1,4,1,146
35089,48,577141.0,13,0,50,9,2,2,4,0,4,1,146
35090,28,540538.0,13,0,25,9,2,4,0,3,4,0,146
35091,22,526510.0,10,0,25,15,2,4,10,3,4,1,146
35092,53,417557.0,11,0,40,8,1,2,7,0,4,1,146
35093,67,296768.0,3,0,35,4,2,2,4,5,4,0,146
35094,31,535193.0,10,0,45,15,0,2,0,0,4,1,146
35095,61,464125.0,9,0,45,11,2,0,9,2,4,1,45
35096,21,511315.99999999994,9,0,35,11,2,4,6,2,4,1,146
35097,25,526999.0,9,0,55,11,2,4,7,4,4,1,146
35098,30,477065.0,9,0,40,11,2,4,6,2,4,1,91
35099,27,380612.0,9,0,45,11,2,4,9,2,4,0,146
35100,57,287397.0,5,0,55,6,2,2,10,2,4,1,91
35102,34,330860.0,9,0,40,11,2,4,7,3,4,0,146
35103,52,372296.0,9,0,40,11,2,2,6,0,4,1,91
35104,41,548860.0,9,0,48,11,4,2,5,0,4,1,91
35105,59,413318.0,14,3800,40,12,1,2,6,0,4,1,146
35106,53,537179.0,9,0,40,11,2,2,2,0,4,1,91
35108,51,492063.0,9,0,45,11,1,4,6,1,4,1,146
35109,63,482860.99999999994,9,0,20,11,5,2,4,5,4,0,146
35110,38,413316.0,8,0,40,2,5,2,0,3,4,1,146
35111,36,347359.0,13,0,60,9,2,0,6,4,1,0,150
35112,25,570678.0,14,0,40,12,1,4,8,1,2,0,146
35113,46,434574.0,9,0,40,11,2,5,4,4,4,1,91
35114,43,493361.0,4,0,30,5,2,2,10,0,4,1,91
35115,30,424327.0,10,0,40,15,2,2,6,3,4,0,91
35117,22,341738.0,13,0,40,9,2,4,4,1,1,0,29
35119,57,559930.0,13,0,40,9,2,4,6,1,2,0,112
35120,37,378776.0,13,0,20,9,3,2,4,5,1,0,32
35121,67,364453.0,12,0,35,7,2,0,6,4,4,1,146
35122,26,436099.0,10,0,40,15,2,4,6,3,4,1,146
35123,58,438507.0,10,0,40,15,2,4,2,1,4,1,91
35124,39,355586.0,10,0,20,15,2,4,0,1,4,1,146
35125,37,413316.0,10,0,40,15,2,5,6,4,4,1,146
35126,33,488467.0,11,0,40,8,5,4,0,2,4,1,146
35127,32,488467.0,10,0,40,15,2,4,8,2,4,1,146
35128,22,663157.0,10,0,30,15,2,6,6,1,4,0,146
35129,23,511315.99999999994,10,0,40,15,2,6,10,1,4,1,146
35130,28,389611.0,9,0,45,11,2,4,4,1,4,1,146
35131,71,371854.0,13,0,40,9,1,6,0,4,1,0,109
35132,39,347359.0,12,0,40,7,2,3,9,3,1,0,109
35133,35,347359.0,13,0,40,9,1,2,0,3,1,0,109
35134,55,438507.0,6,0,40,0,2,0,6,1,4,1,91
35135,50,305063.0,14,0,40,12,2,2,8,5,1,0,109
35137,61,277004.0,12,0,40,7,2,0,9,2,4,0,146
35138,57,336627.0,12,0,40,7,1,4,6,1,4,1,146
35139,56,559807.0,9,0,40,11,2,6,6,4,0,0,91
35140,25,515339.99999999994,13,0,17,9,1,4,8,3,0,0,146
35141,55,277063.0,9,0,25,11,2,0,4,3,4,1,146
35142,24,434831.0,11,0,40,8,2,4,9,1,4,0,146
35143,25,570678.0,9,0,35,11,2,4,6,1,2,0,146
35144,64,333150.0,13,2500,60,9,3,2,9,0,4,1,146
35145,58,359122.0,4,0,40,5,2,2,8,0,1,1,125
35146,26,261712.0,13,0,40,9,2,4,4,3,1,1,125
35148,55,398457.0,9,1000,40,11,2,4,8,1,4,1,146
35149,39,364065.0,10,0,40,15,2,0,10,4,1,1,109
35150,36,378871.0,14,0,50,12,3,2,2,0,4,1,69
35151,49,556389.0,9,0,40,11,2,0,2,1,4,1,91
35152,47,480556.0,9,0,40,11,1,0,0,1,4,0,146
35153,23,458517.0,10,0,8,15,2,4,8,1,3,0,146
35155,62,414213.0,13,0,40,9,2,4,10,4,4,1,91
35156,61,414213.0,13,0,40,9,2,0,8,2,4,1,91
35157,60,286601.0,9,0,40,11,2,3,4,4,4,0,146
35158,42,264303.0,9,0,40,11,2,4,6,3,4,0,146
35159,60,273245.0,2,0,40,3,2,2,10,5,4,0,45
35160,23,402464.0,10,0,30,15,2,4,6,3,4,0,146
35161,27,373024.0,14,0,40,12,2,2,4,5,1,0,32
35162,53,295464.0,10,0,32,15,2,5,0,3,4,0,146
35163,43,343945.0,10,1629,40,15,3,2,4,0,4,1,146
35165,63,420711.0,10,0,40,15,5,0,0,1,4,0,146
35166,52,295464.0,9,0,40,11,2,3,0,1,4,0,73
35167,41,374261.0,9,0,70,11,4,0,3,1,4,1,146
35168,31,431585.0,12,0,40,7,2,4,8,1,3,0,146
35169,38,320004.0,13,0,40,9,3,4,4,1,4,1,146
35170,40,320004.0,13,0,40,9,2,4,8,1,4,1,146
35171,36,339462.0,13,0,52,9,2,4,4,1,4,0,146
35172,58,410540.0,3,0,26,4,2,2,7,0,4,1,91
35173,23,440440.0,13,0,10,9,2,4,8,1,1,1,32
35174,29,350148.0,13,0,40,9,2,4,0,1,4,0,146
35175,49,411431.0,14,0,50,12,2,2,6,0,4,1,146
35176,23,385927.0,10,0,30,15,2,4,8,1,4,1,143
35177,69,333588.0,13,0,30,9,2,0,9,1,4,0,93
35178,52,782355.0,10,0,40,15,2,4,0,3,3,0,60
35180,46,299901.0,10,0,40,15,1,2,3,3,4,0,146
35181,59,401390.0,13,1500,40,9,3,2,4,0,4,1,146
35182,21,422282.0,12,0,25,7,2,4,0,3,4,0,146
35183,33,386640.0,9,100,40,11,2,2,4,3,4,1,146
35184,21,377689.0,9,0,40,11,2,4,6,4,4,1,146
35185,25,391922.0,10,0,40,15,2,4,10,2,4,0,146
35186,23,417475.0,9,0,40,11,2,4,10,2,4,0,146
35187,63,298855.0,5,0,30,6,2,2,6,2,4,0,91
35188,44,331630.0,6,0,40,0,2,2,3,0,4,1,91
35189,18,380215.0,8,0,40,2,2,4,9,3,4,0,146
35190,44,331630.0,10,0,80,15,2,2,10,0,4,1,146
35191,24,366789.0,10,0,40,15,2,4,6,3,4,1,146
35192,23,405428.0,10,0,30,15,2,4,6,3,4,0,146
35193,58,447396.0,8,0,40,2,2,2,10,0,4,1,91
35194,22,404831.0,10,0,40,15,2,4,6,3,4,1,91
35195,45,434574.0,8,0,40,2,4,2,10,0,4,1,60
35197,42,382339.0,14,0,40,12,2,2,8,0,1,1,133
35198,23,366789.0,10,0,20,15,2,4,9,3,4,1,146
35199,19,405428.0,10,0,50,15,2,4,6,3,4,0,146
35200,40,395574.0,10,8565,40,15,2,2,9,0,4,1,146
35201,52,357075.0,12,0,40,7,2,2,8,5,4,0,146
35202,63,272593.0,13,0,20,9,2,2,8,5,4,0,146
35203,23,353529.0,12,0,40,7,2,4,8,3,4,0,146
35204,33,338254.0,13,0,30,9,2,4,6,1,4,0,146
35205,32,368295.0,10,0,40,15,2,4,4,1,4,1,146
35206,37,389825.0,9,0,40,11,2,4,0,4,4,0,146
35208,28,401348.0,9,0,40,11,2,4,9,3,4,1,146
35209,21,353985.0,10,0,22,15,1,4,6,3,4,1,146
35210,57,287397.0,9,0,40,11,2,0,10,1,4,1,91
35211,32,488467.0,13,0,40,9,2,2,6,0,4,1,146
35212,28,413274.0,11,0,35,8,2,4,10,2,4,1,146
35213,26,389611.0,13,0,40,9,2,4,8,1,4,1,146
35214,27,363208.0,13,0,40,9,2,4,9,1,4,0,146
35215,31,491240.99999999994,9,0,40,11,2,4,3,2,4,1,64
35216,37,730013.0,14,0,50,12,2,2,4,0,2,1,53
35217,31,398129.0,13,0,40,9,2,4,6,1,4,1,146
35218,58,476424.99999999994,14,0,40,12,2,4,8,1,4,1,37
35219,38,393002.0,11,0,70,8,2,0,3,4,4,1,146
35220,41,337906.0,13,0,40,9,2,2,0,5,4,0,146
35221,48,488695.0,16,0,40,10,2,4,4,4,4,0,146
35222,25,398435.0,13,0,40,9,4,4,9,1,1,0,32
35223,38,479863.00000000006,13,765,40,9,2,4,4,1,1,1,146
35224,35,495001.0,10,0,35,15,2,4,0,3,4,1,146
35225,31,630932.0,9,0,40,11,2,4,0,3,4,0,146
35226,66,404337.0,5,0,40,6,2,2,8,0,1,1,150
35227,25,333261.0,10,0,35,15,2,4,10,3,1,1,146
35230,53,286938.0,10,0,4,15,2,2,8,5,4,0,146
35231,32,373121.0,13,0,36,9,2,4,6,3,1,0,80
35232,45,736637.0,14,0,55,12,2,2,4,0,0,1,146
35233,30,394498.0,15,0,50,14,1,4,8,1,1,0,67
35234,51,286938.0,16,4000,50,10,2,2,8,5,4,0,146
35235,57,412145.0,14,0,40,12,1,4,8,2,4,0,146
35236,43,327703.0,14,1000,65,12,2,2,4,5,4,0,146
35237,40,453358.0,10,0,40,15,3,4,8,4,3,1,146
35238,23,353601.0,9,0,35,11,3,4,6,4,4,1,146
35239,43,319706.0,7,0,38,1,2,4,6,2,4,1,91
35240,58,273245.0,1,0,40,13,2,0,7,1,4,0,91
35241,49,385002.0,5,0,40,6,2,2,6,5,4,0,91
35242,50,309410.0,4,0,40,5,2,4,6,4,4,0,91
35243,44,384874.0,8,0,40,2,2,4,4,4,4,0,146
35244,24,341257.0,10,0,32,15,2,4,6,3,4,1,146
35245,21,394445.0,6,0,40,0,2,4,6,3,4,0,146
35246,52,397925.0,14,0,30,12,1,0,8,4,2,0,146
35247,30,808117.0,10,0,40,15,4,4,8,3,2,1,146
35248,52,617624.0,14,0,40,12,2,0,4,1,2,1,146
35249,49,464115.0,14,0,40,12,2,2,8,5,1,0,80
35250,19,417542.0,10,0,20,15,2,4,4,3,1,1,146
35251,43,469286.0,14,0,50,12,2,0,8,1,2,0,146
35252,41,475621.0,2,0,40,3,4,5,6,1,4,1,45
35253,49,457528.0,14,0,40,12,1,2,8,5,4,0,146
35254,50,340688.0,13,0,40,9,2,2,4,0,1,1,125
35255,47,328690.0,14,0,40,12,2,2,9,0,3,1,133
35256,42,334411.0,13,0,40,9,3,2,4,0,4,1,146
35257,59,286913.0,12,0,40,7,0,2,0,0,1,1,109
35258,42,479123.0,9,0,50,11,2,2,4,0,4,1,146
35259,41,306961.0,13,0,40,9,2,4,8,4,1,0,109
35260,50,372296.0,9,0,40,11,4,2,4,0,4,1,91
35261,22,353985.0,13,0,20,9,2,4,0,3,4,1,146
35262,19,368614.0,10,0,20,15,2,4,9,3,4,1,146
35263,53,357075.0,13,0,40,9,2,4,8,2,4,0,146
35264,25,430629.0,9,0,30,11,2,4,6,4,4,0,91
35265,28,432417.0,9,0,40,11,2,4,6,1,4,1,91
35266,57,286913.0,3,0,40,4,2,4,10,4,1,1,91
35267,39,472647.0,14,0,45,12,2,6,6,4,2,0,146
35268,30,1030835.0,14,0,50,12,3,4,8,1,2,1,146
35269,28,631289.0,13,0,40,9,2,4,8,1,2,0,146
35272,24,353985.0,9,0,40,11,2,4,9,1,4,1,146
35273,67,288204.0,13,0,20,9,3,2,8,5,4,0,146
35274,38,363281.0,8,0,40,2,2,4,6,1,4,0,146
35275,31,410341.0,6,0,40,0,2,4,2,1,4,1,91
35276,40,324760.0,13,20000,50,9,3,2,4,0,4,1,146
35277,55,386958.0,16,0,40,10,3,2,9,0,4,1,146
35278,68,396375.0,14,0,35,12,2,4,9,4,4,1,45
35279,25,431076.0,6,0,40,0,2,4,2,3,4,1,146
35280,56,472493.00000000006,3,0,50,4,2,4,9,1,4,0,60
35281,37,398482.0,10,0,40,15,2,4,0,4,4,0,146
35282,65,437408.0,10,0,9,15,4,0,6,1,4,0,91
35283,29,350148.0,13,0,40,9,2,4,0,1,4,0,114
35284,36,339603.0,13,0,40,9,2,4,4,1,4,1,146
35285,26,521102.0,9,0,40,11,2,5,4,3,4,0,91
35286,38,509711.0,11,0,50,8,2,2,4,0,4,1,146
35287,41,426504.0,8,0,32,2,2,2,9,5,4,0,146
35288,70,314810.0,16,0,5,10,2,2,8,0,4,1,146
35289,40,304718.0,13,0,32,9,2,2,6,5,1,0,146
35290,39,456103.0,9,0,40,11,2,2,6,5,0,0,146
35291,37,384084.0,11,0,40,8,1,2,8,0,1,1,109
35292,38,374076.0,9,0,30,11,2,4,0,4,4,0,91
35293,35,448350.0,13,0,60,9,2,4,3,1,4,1,91
35294,57,350145.0,13,0,35,9,3,2,4,0,1,1,125
35295,33,325630.0,13,0,40,9,2,4,8,1,4,0,146
35296,52,394250.0,8,0,20,2,2,6,10,3,4,1,132
35297,27,432417.0,9,0,50,11,2,4,2,4,4,1,146
35298,29,432417.0,9,0,40,11,2,4,2,2,4,1,146
35299,58,339106.0,9,0,62,11,2,2,8,0,4,1,146
35300,57,425305.0,13,0,40,9,4,2,4,5,2,0,146
35301,25,554209.0,10,0,40,15,2,4,4,3,2,0,146
35302,34,838258.0,13,0,40,9,2,2,10,3,2,1,146
35303,30,487562.0,12,0,40,7,2,4,8,3,2,0,146
35305,32,487562.0,9,0,20,11,1,4,0,3,2,0,146
35306,51,477862.99999999994,10,0,40,15,2,2,4,0,4,1,91
35307,24,511315.99999999994,10,0,12,15,2,4,6,3,4,1,146
35308,43,414596.0,12,0,40,7,2,0,4,4,4,0,45
35309,45,317800.0,9,0,25,11,4,4,9,4,4,0,91
35310,38,445199.0,9,0,40,11,2,4,10,1,4,1,146
35311,35,445199.0,9,0,40,11,2,4,10,1,4,1,146
35312,52,299274.0,9,0,50,11,2,2,6,0,1,1,32
35314,48,394535.0,9,0,40,11,0,0,6,4,4,0,146
35315,19,467412.99999999994,10,0,30,15,2,4,10,3,4,1,146
35316,49,701192.0,5,0,30,6,4,0,6,4,3,0,6
35317,41,407329.0,13,0,40,9,2,0,6,1,4,1,91
35318,51,363896.0,9,0,40,11,2,2,8,0,1,1,27
35319,51,421107.0,13,0,80,9,2,0,8,1,4,1,146
35320,62,385282.0,13,0,40,9,2,2,8,0,4,1,146
35322,27,338625.0,13,0,40,9,2,4,2,3,1,0,146
35323,80,370292.0,13,0,40,9,2,2,8,0,1,1,146
35324,65,453333.0,13,0,40,9,2,0,4,2,4,1,45
35325,57,459295.0,13,0,40,9,4,2,3,1,4,1,64
35326,56,446040.0,9,0,25,11,2,0,10,3,4,1,45
35327,37,495001.0,3,0,35,4,2,4,6,2,4,1,91
35328,32,383744.0,15,0,40,14,2,4,10,1,4,1,146
35329,33,394498.0,13,0,40,9,2,4,4,1,1,0,76
35330,31,383744.0,13,0,40,9,2,4,0,1,4,1,146
35331,47,297531.0,11,0,40,8,2,2,8,5,4,0,146
35332,71,369136.0,6,0,30,0,2,2,6,5,1,0,146
35333,51,472134.0,14,7000,55,12,2,2,4,5,1,0,146
35334,63,456897.0,1,0,40,13,2,2,2,0,4,1,45
35335,54,340688.0,12,0,20,7,4,2,3,0,1,1,32
35336,43,426504.0,13,0,40,9,2,2,0,5,4,0,146
35337,25,558636.0,14,0,20,12,2,4,8,1,4,0,146
35338,25,558636.0,13,0,52,9,2,4,8,1,4,0,146
35339,33,328442.0,9,0,40,11,2,0,10,1,4,0,60
35340,38,497761.0,9,0,14,11,2,4,10,1,1,1,146
35341,41,346477.0,9,0,8,11,2,4,10,1,4,1,146
35342,38,322361.0,9,0,18,11,2,4,10,1,4,1,146
35343,31,823930.0,13,0,40,9,4,4,8,1,2,0,146
35344,45,466529.0,10,0,50,15,2,2,4,5,4,0,146
35345,20,679374.0,10,0,40,15,2,4,6,3,4,0,146
35346,45,249325.00000000003,10,0,50,15,2,2,6,5,1,0,109
35347,23,451281.0,11,0,20,8,2,4,6,2,1,0,109
35348,23,451281.0,4,0,10,5,2,4,8,2,1,0,109
35349,32,521467.00000000006,11,0,40,8,2,4,0,3,3,0,146
35350,64,346629.0,11,0,40,8,2,0,2,1,4,1,146
35351,38,331940.0,16,0,38,10,2,2,8,0,4,1,146
35352,58,415204.0,12,0,24,7,2,0,6,4,4,0,91
35353,56,415204.0,5,0,60,6,2,4,6,2,4,0,91
35354,73,307036.0,10,0,40,15,2,0,3,4,4,1,91
35355,25,405428.0,10,0,40,15,2,4,6,3,4,0,146
35356,32,477065.0,10,0,40,15,2,4,10,2,4,1,146
35357,24,366789.0,9,0,20,11,2,2,6,2,4,1,91
35358,42,430358.0,9,0,40,11,2,2,0,0,1,1,109
35359,47,414460.0,13,0,28,9,2,2,4,0,4,1,146
35360,43,370335.0,10,0,45,15,2,4,9,3,1,1,150
35361,60,288808.0,2,0,40,3,2,3,5,4,4,1,91
35362,18,380215.0,9,0,40,11,2,4,10,3,4,0,146
35363,43,439824.0,13,0,50,9,2,2,0,5,1,0,68
35364,49,468568.00000000006,10,0,40,15,3,4,6,4,2,0,146
35365,49,426776.0,13,0,40,9,3,2,9,0,4,1,146
35367,62,362958.0,9,0,40,11,2,0,10,2,4,1,146
35368,25,575180.0,11,0,35,8,2,4,6,4,4,0,146
35369,23,364504.0,11,0,80,8,5,4,6,2,4,1,146
35371,71,356144.0,14,0,40,12,3,2,4,0,4,1,146
35372,25,579472.0,12,0,10,7,2,4,9,1,4,0,146
35373,33,398056.0,13,0,40,9,2,4,9,1,4,1,146
35374,41,331630.0,8,0,40,2,2,2,4,0,4,1,146
35375,21,405428.0,10,0,21,15,2,4,4,3,4,0,146
35376,18,380215.0,9,0,25,11,2,4,4,3,4,0,146
35377,77,419417.0,13,0,60,9,2,2,10,0,1,1,76
35378,50,372595.0,11,0,36,8,2,3,8,2,1,0,80
35379,56,396440.0,9,0,30,11,4,0,3,3,4,1,146
35380,26,406200.0,9,0,30,11,2,4,10,1,4,1,146
35381,37,386956.0,6,0,40,0,4,2,10,0,4,1,146
35382,61,432577.0,1,0,45,13,2,2,2,0,4,1,60
35383,68,456671.00000000006,2,0,40,3,2,2,0,0,4,1,91
35384,32,535193.0,10,0,60,15,2,4,2,3,4,1,146
35385,31,654464.0,14,0,40,12,2,4,8,3,4,0,146
35386,35,513464.0,13,0,70,9,1,2,8,0,4,1,146
35387,24,405428.0,13,0,50,9,1,2,8,5,4,0,146
35388,50,478934.0,14,0,40,12,2,4,8,1,4,0,146
35389,45,310675.0,15,0,55,14,2,0,8,4,1,0,133
35390,43,321023.0,13,0,40,9,2,2,6,5,4,0,146
35392,29,573173.0,13,0,40,9,2,4,8,1,4,1,146
35393,41,395621.0,3,0,35,4,3,2,2,0,4,1,146
35394,18,361507.0,9,0,35,11,2,4,6,3,4,0,146
35395,22,354027.0,9,0,35,11,4,2,4,3,4,1,146
35396,36,438025.0,11,0,50,8,2,4,7,3,4,1,146
35397,26,401019.0,14,0,40,12,1,4,8,1,4,0,146
35399,34,529732.0,14,1000,40,12,2,2,10,0,4,1,146
35400,47,457245.0,14,0,40,12,3,2,4,0,4,1,146
35401,57,513576.0,10,0,55,15,2,2,4,0,3,1,47
35403,68,357124.0,13,0,60,9,2,6,4,4,4,1,146
35404,30,529732.0,10,0,40,15,2,4,10,3,4,1,146
35405,58,457958.0,3,0,30,4,2,4,6,4,4,0,91
35406,58,404849.0,13,1,40,9,2,2,8,0,4,1,146
35407,50,427053.0,14,0,40,12,5,2,8,0,4,1,146
35408,51,299892.0,9,0,38,11,0,0,0,1,4,0,45
35409,61,365372.0,11,0,60,8,2,4,4,1,4,0,146
35410,51,342986.0,14,500,30,12,1,4,8,1,4,0,146
35411,39,322399.0,14,0,40,12,2,4,4,4,4,1,69
35412,35,332542.0,15,0,40,14,2,4,8,1,4,0,91
35413,37,425770.0,12,0,40,7,1,2,0,0,3,1,146
35414,55,478708.0,9,0,40,11,2,3,7,2,3,1,27
35415,55,459486.00000000006,9,0,40,11,2,3,7,2,3,0,27
35416,60,345920.0,10,0,45,15,2,2,0,0,4,1,146
35417,51,440453.0,10,0,40,15,2,0,0,4,4,0,146
35418,28,690701.0,10,0,40,15,2,4,0,3,3,1,146
35419,54,410250.0,9,0,40,11,2,0,0,2,4,0,146
35420,54,450138.0,9,0,32,11,2,2,4,5,4,0,146
35421,39,362181.0,10,0,30,15,4,5,4,1,4,0,146
35423,46,388208.0,9,0,55,11,2,4,9,4,4,1,146
35424,68,339752.0,13,0,40,9,2,0,9,1,4,0,146
35425,41,472989.0,10,0,40,15,2,4,9,1,4,1,146
35426,47,310675.0,13,0,20,9,4,0,6,4,1,0,32
35427,55,384158.0,14,0,65,12,5,0,8,1,4,0,146
35428,80,465802.99999999994,13,0,1,9,2,2,0,0,2,1,146
35429,36,385050.0,9,0,60,11,4,4,6,3,4,0,146
35430,51,372365.0,9,0,40,11,2,0,9,4,4,0,146
35431,29,561612.0,9,0,40,11,2,4,2,3,4,1,146
35432,50,382274.0,14,0,40,12,2,4,4,1,1,0,76
35433,50,351413.0,10,0,60,15,3,4,4,1,4,1,146
35434,32,507267.0,13,0,40,9,1,4,8,1,1,1,146
35435,52,439743.0,13,0,50,9,2,4,4,1,4,1,146
35436,65,324395.0,9,500,27,11,2,4,4,1,4,1,69
35438,28,263283.0,13,0,40,9,2,2,6,0,1,1,133
35439,30,487321.0,14,0,40,12,2,3,4,1,1,1,32
35440,53,353178.0,14,0,40,12,2,4,4,1,4,0,146
35441,80,322619.0,10,100,2,15,2,6,4,1,4,1,146
35442,45,440804.0,13,0,40,9,2,6,8,4,4,1,29
35443,34,535577.0,10,0,40,15,2,2,4,0,2,1,146
35444,74,392409.0,14,0,20,12,4,2,4,0,1,1,67
35445,62,352234.0,13,0,40,9,2,2,4,5,4,0,146
35446,25,388270.0,10,0,25,15,2,4,0,3,4,0,146
35447,20,339943.0,10,0,25,15,1,4,8,3,4,1,146
35448,36,401437.0,9,0,40,11,2,4,10,4,4,1,146
35449,34,385698.0,9,0,40,11,2,4,0,2,4,0,146
35450,52,368528.0,9,0,40,11,2,2,6,5,1,0,67
35451,61,352234.0,14,0,40,12,2,2,4,5,4,0,146
35452,67,454648.0,9,0,40,11,4,2,6,5,1,0,146
35453,39,413366.0,14,0,40,12,1,2,8,0,4,1,91
35455,59,363676.0,12,0,30,7,1,2,8,5,4,0,91
35456,26,541418.0,10,0,40,15,2,4,9,3,4,1,146
35457,64,295397.0,13,0,40,9,2,2,8,0,4,1,146
35458,31,367452.0,13,0,52,9,2,4,6,3,4,1,146
35459,29,389446.0,13,0,38,9,2,4,8,3,4,0,146
35460,27,431833.0,3,0,40,4,2,0,10,1,4,1,146
35461,59,290718.0,9,0,50,11,2,0,10,1,1,1,146
35462,58,361658.0,13,0,50,9,1,2,8,5,4,0,146
35463,39,362181.0,13,0,40,9,2,2,4,5,4,0,146
35464,28,545421.0,13,0,40,9,2,4,4,1,4,0,146
35465,28,488565.0,13,0,40,9,1,4,8,1,1,1,146
35466,45,384572.0,10,0,40,15,2,2,9,5,4,0,146
35467,40,346518.0,13,0,40,9,2,2,0,3,4,1,146
35468,22,336636.0,10,0,20,15,5,4,8,1,1,0,80
35469,30,474914.99999999994,14,0,40,12,2,2,4,0,1,1,146
35470,26,556632.0,9,0,40,11,2,2,0,0,4,1,146
35471,60,348922.0,14,0,60,12,2,4,4,1,1,1,133
35472,54,376113.0,14,0,31,12,2,4,8,1,1,0,133
35473,79,322619.0,10,0,40,15,2,2,9,0,4,1,146
35474,55,356418.0,13,0,40,9,4,4,9,3,4,1,146
35475,35,347397.0,13,0,40,9,2,2,8,0,4,1,67
35476,62,417458.0,13,0,50,9,2,2,4,0,4,1,112
35477,29,435013.0,11,0,48,8,2,4,8,3,4,1,112
35478,47,506855.0,12,0,40,7,2,2,0,0,1,1,76
35479,57,401578.0,9,0,40,11,2,2,7,0,4,1,146
35481,57,341017.0,16,6000,32,10,4,2,8,0,1,1,146
35482,19,316301.0,10,0,20,15,2,4,10,3,1,1,146
35483,19,316301.0,10,0,20,15,2,4,10,3,1,1,146
35484,61,348983.0,9,0,40,11,4,0,6,4,4,1,146
35485,24,408127.0,13,0,20,9,2,4,6,3,4,1,146
35486,36,375689.0,14,0,40,12,2,4,4,1,4,0,146
35487,44,611144.0,13,0,40,9,2,4,3,1,2,1,42
35488,54,511835.00000000006,9,0,45,11,2,2,8,0,2,1,91
35489,35,508178.99999999994,10,0,40,15,2,0,0,3,2,1,91
35490,27,482687.0,10,0,40,15,2,4,0,3,2,1,91
35491,50,427053.0,13,0,60,9,5,2,8,0,4,1,146
35492,62,429863.0,4,0,40,5,2,2,10,0,4,1,91
35493,27,447940.00000000006,9,0,35,11,2,4,10,3,4,1,146
35494,25,447940.00000000006,9,0,35,11,2,4,10,3,4,1,146
35495,25,453097.00000000006,9,0,40,11,2,4,0,3,4,0,146
35496,51,537430.0,5,0,40,6,2,3,10,2,4,1,91
35497,39,467864.0,9,0,35,11,4,4,4,3,4,1,91
35498,32,373705.0,13,0,40,9,2,4,8,1,4,1,146
35499,49,322263.0,9,0,20,11,2,2,6,5,1,0,150
35500,52,353178.0,16,0,40,10,2,3,4,1,4,0,146
35501,35,428783.0,9,0,40,11,2,2,8,0,4,1,146
35502,64,362808.0,14,0,40,12,2,2,8,5,4,0,146
35503,52,351413.0,10,500,40,15,2,4,4,1,4,1,146
35504,50,399153.0,12,0,50,7,4,4,6,1,4,0,146
35505,45,492229.0,9,0,60,11,2,2,10,0,1,1,150
35506,47,492229.0,9,0,40,11,2,4,10,1,1,1,150
35507,28,438717.0,13,0,42,9,2,4,8,1,4,1,146
35508,33,360267.0,13,0,40,9,2,2,4,0,4,1,146
35509,56,370345.0,13,1,30,9,5,2,8,5,4,0,146
35510,29,410737.0,13,0,25,9,2,4,8,1,4,1,29
35511,49,547761.0,9,0,40,11,5,2,0,0,4,1,146
35513,32,349871.0,13,0,40,9,2,2,4,0,4,1,146
35514,37,344858.0,9,0,60,11,2,4,10,4,4,1,146
35515,42,332861.0,13,0,40,9,2,0,4,2,4,0,146
35516,37,451042.0,13,0,40,9,2,0,0,1,4,1,146
35517,48,491333.00000000006,10,0,40,15,2,2,6,0,4,1,64
35518,24,409710.0,10,0,48,15,2,4,7,3,4,0,146
35519,31,525860.0,13,0,40,9,4,2,4,0,4,1,146
35520,59,343603.0,10,0,50,15,3,4,4,1,4,1,146
35521,33,412804.0,14,0,40,12,2,2,4,0,4,1,146
35522,62,384814.0,10,0,40,15,2,0,8,1,4,0,146
35523,62,600612.0,13,0,40,9,3,2,9,0,2,1,146
35524,54,372365.0,5,0,40,6,2,2,7,5,4,0,91
35525,30,508397.99999999994,9,0,40,11,2,4,6,3,4,1,146
35526,41,353411.0,4,0,35,5,3,2,6,0,4,1,91
35527,40,396647.0,13,0,50,9,2,2,4,0,1,1,133
35528,75,332206.0,10,0,25,15,2,0,0,1,4,1,146
35529,66,397513.0,2,1,40,3,2,2,2,0,4,1,91
35530,54,351413.0,13,0,40,9,4,0,2,4,4,1,146
35531,52,351413.0,13,0,25,9,2,4,8,1,4,1,146
35532,48,390229.0,14,0,40,12,2,0,8,1,4,0,146
35533,68,357124.0,13,0,20,9,4,2,8,0,4,1,146
35534,35,531732.0,9,0,40,11,2,2,10,0,1,1,146
35535,40,371565.0,13,0,40,9,2,2,4,5,4,0,146
35536,36,364572.0,9,0,40,11,2,2,9,0,4,1,146
35537,59,389989.0,14,0,40,12,2,2,8,0,4,1,146
35538,26,402751.0,14,0,40,12,2,4,8,3,4,0,146
35539,61,365372.0,13,0,20,9,1,4,8,1,4,0,146
